15	12	12	9	0	0.2683	0.2972	0.4672	0.2633	0	Ruim
12	13	9	10	9	0.1667	0.3111	0.575	0.3733	0.3489	Ruim
15	14	10	10	10	0.2033	0.3661	0.4694	0.4367	0.205	Ruim
12	10	12	9	9	0.1967	0.2272	0.4178	0.4	0.1578	Ruim
12	13	11	11	0	0.2772	0.2883	0.3633	0.2922	0	Ruim
11	12	11	8	0	0.1783	0.2739	0.44	0.31	0	Ruim
14	13	11	4	6	0.22	0.2689	0.3039	0.4917	0.0578	Ruim
13	16	7	8	0	0.1972	0.3078	0.4894	0.3317	0	Ruim
13	10	13	12	0	0.3383	0.2839	0.3667	0.2533	0	Ruim
0	0	16	15	0	0	0	0.1894	0.2083	0	Ruim
12	13	7	10	0	0.1883	0.2406	0.4172	0.455	0	Ruim
14	9	10	7	0	0.1539	0.4411	0.3867	0.3628	0	Ruim
13	13	10	9	0	0.3139	0.2639	0.235	0.385	0	Ruim
16	11	12	9	0	0.3122	0.2406	0.3639	0.3372	0	Ruim
11	11	10	8	9	0.14	0.3867	0.375	0.3478	0.1106	Ruim
12	13	13	14	0	0.4189	0.3017	0.3561	0.2889	0	Ruim
14	14	9	7	0	0.2439	0.2628	0.5056	0.2478	0	Ruim
10	12	10	9	12	0.1711	0.295	0.3789	0.2883	0.3139	Ruim
7	13	12	12	0	0.5144	0.26	0.36	0.2006	0	Ruim
13	12	7	12	0	0.2389	0.2961	0.5061	0.25	0	Ruim
13	12	7	12	0	0.2389	0.2961	0.5061	0.25	0	Ruim
8	12	9	12	11	0.4356	0.2917	0.3211	0.1733	0.0978	Ruim
7	12	12	5	0	0.1633	0.2872	0.2983	0.1567	0	Ruim
11	10	7	4	5	0.1017	0.3683	0.4567	0.6489	0.5028	Ruim
13	13	9	8	0	0.1817	0.3233	0.4394	0.3256	0	Ruim
12	10	9	11	0	0.185	0.2828	0.3894	0.3278	0	Ruim
11	10	8	10	8	0.2606	0.2628	0.2467	0.2261	0.0989	Ruim
0	0	8	14	0	0	0	0.1061	0.1717	0	Ruim
13	11	10	7	0	0.235	0.2083	0.3111	0.4189	0	Ruim
13	12	13	9	11	0.3156	0.3344	0.22	0.4317	0.3261	Ruim
5	12	12	14	0	0.6883	0.21	0.2528	0.31	0	Ruim
15	13	9	7	0	0.22	0.2606	0.5067	0.33	0	Ruim
12	13	7	10	0	0.2028	0.2689	0.4722	0.2878	0	Ruim
15	11	5	7	0	0.195	0.2122	0.4283	0.4189	0	Ruim
18	15	9	3	0	0.3422	0.2611	0.2083	0.7461	0	Ruim
12	10	10	11	12	0.2022	0.2689	0.53	0.2622	0.1128	Ruim
15	10	7	9	7	0.2156	0.2272	0.4206	0.3317	0.4506	Ruim
11	11	11	13	0	0.1972	0.405	0.4044	0.275	0	Ruim
13	11	8	5	7	0.1594	0.2494	0.3983	0.4283	0.6417	Ruim
14	13	8	10	0	0.2417	0.285	0.3806	0.3039	0	Ruim
0	0	15	11	0	0	0	0.1972	0.135	0	Ruim
13	11	7	8	0	0.1689	0.2867	0.3511	0.3583	0	Ruim
11	11	10	10	0	0.1572	0.2533	0.3978	0.5239	0	Ruim
8	8	10	7	8	0.0967	0.3861	0.2894	0.3567	0.1233	Ruim
0	0	6	11	0	0	0	0.09	0.1206	0	Ruim
13	13	12	10	0	0.2383	0.3867	0.2967	0.3417	0	Ruim
12	13	10	5	0	0.1922	0.255	0.35	0.3144	0	Ruim
12	14	11	8	0	0.1722	0.3317	0.3806	0.4667	0	Ruim
11	9	11	14	0	0.2028	0.3278	0.2861	0.37	0	Ruim
11	11	12	13	0	0.4561	0.3067	0.2178	0.3028	0	Ruim
10	11	9	11	11	0.1806	0.2167	0.5061	0.3222	0.2322	Ruim
14	11	9	9	0	0.2372	0.26	0.4722	0.2389	0	Ruim
0	0	12	13	0	0	0	0.1744	0.1456	0	Ruim
0	0	12	13	0	0	0	0.1744	0.1456	0	Ruim
0	0	12	13	0	0	0	0.1744	0.1456	0	Ruim
17	12	7	7	0	0.2306	0.2139	0.455	0.5411	0	Ruim
9	11	8	6	8	0.1039	0.2794	0.425	0.4478	0.3567	Ruim
13	13	10	4	0	0.1689	0.2722	0.4856	0.31	0	Ruim
16	13	10	8	0	0.3044	0.2339	0.2844	0.5339	0	Ruim
15	13	9	8	10	0.2278	0.2872	0.3856	0.335	0.2811	Ruim
17	15	8	6	5	0.2506	0.3189	0.2811	0.3994	0.0867	Ruim
17	15	8	6	5	0.2506	0.3189	0.2811	0.3994	0.0867	Ruim
11	10	4	9	12	0.1189	0.3378	0.4433	0.3306	0.2311	Ruim
17	14	8	7	0	0.2922	0.2267	0.4106	0.3694	0	Ruim
10	11	11	10	0	0.2794	0.1572	0.4133	0.3839	0	Ruim
12	12	9	9	12	0.2067	0.2961	0.3139	0.2878	0.13	Ruim
13	11	11	10	0	0.23	0.2644	0.3656	0.3294	0	Ruim
12	13	8	9	0	0.21	0.2411	0.3472	0.3678	0	Ruim
13	9	6	7	0	0.1294	0.45	0.51	0.2656	0	Ruim
15	13	10	7	0	0.2111	0.2861	0.4011	0.4072	0	Ruim
12	10	13	9	8	0.2694	0.4133	0.1844	0.4644	0.4056	Ruim
14	14	9	8	0	0.2	0.3061	0.315	0.5561	0	Ruim
7	12	12	9	11	0.3539	0.2511	0.2956	0.1778	0.1161	Ruim
14	9	8	9	9	0.1489	0.3806	0.4867	0.3639	0.305	Ruim
14	15	8	10	0	0.2161	0.34	0.4461	0.3122	0	Ruim
6	8	10	20	10	0.2856	0.4644	0.2933	0.2311	0.09	Ruim
14	13	10	4	0	0.2017	0.2294	0.3761	0.6383	0	Ruim
11	12	8	8	3	0.1922	0.3956	0.2511	0.2022	0.0317	Ruim
14	12	10	8	9	0.2572	0.2689	0.2617	0.3672	0.3006	Ruim
13	15	11	10	0	0.2589	0.3917	0.4506	0.2167	0	Ruim
0	0	18	18	0	0	0	0.205	0.2522	0	Ruim
0	0	18	18	0	0	0	0.205	0.2522	0	Ruim
10	12	10	7	7	0.1872	0.305	0.2244	0.32	0.27	Ruim
13	14	10	11	0	0.2261	0.2956	0.4506	0.3417	0	Ruim
13	10	7	7	10	0.1756	0.2739	0.2628	0.3172	0.3189	Ruim
11	8	6	11	0	0.1222	0.375	0.3772	0.3433	0	Ruim
13	12	12	9	8	0.2178	0.2739	0.4283	0.3239	0.2872	Ruim
15	14	10	7	0	0.2578	0.2894	0.3761	0.2672	0	Ruim
15	14	12	7	0	0.2478	0.26	0.4833	0.3472	0	Ruim
11	12	10	5	6	0.1306	0.2928	0.38	0.6372	0.4956	Ruim
13	13	13	13	0	0.53	0.2506	0.3172	0.3094	0	Ruim
8	8	6	7	8	0.4922	0.4156	0.055	0.4722	0.3811	Ruim
13	14	10	12	0	0.2894	0.3011	0.2883	0.36	0	Ruim
15	11	8	12	0	0.2522	0.3467	0.2406	0.3428	0	Ruim
0	0	10	15	0	0	0	0.1161	0.2044	0	Ruim
11	5	6	10	10	0.1728	0.5189	0.2339	0.165	0.0972	Ruim
11	5	6	10	10	0.1728	0.5189	0.2339	0.165	0.0972	Ruim
12	15	9	14	0	0.2344	0.3294	0.3767	0.3594	0	Ruim
13	16	11	8	0	0.2183	0.3533	0.325	0.3817	0	Ruim
12	12	10	12	0	0.2217	0.2511	0.395	0.37	0	Ruim
9	6	9	7	7	0.08	0.5689	0.4278	0.4489	0.4567	Ruim
13	12	8	10	10	0.1967	0.3633	0.3378	0.2706	0.2572	Ruim
11	10	7	9	10	0.15	0.3356	0.2711	0.2911	0.1544	Ruim
15	13	10	12	0	0.2061	0.3511	0.4333	0.4439	0	Ruim
0	0	12	15	0	0	0	0.1522	0.185	0	Ruim
10	10	10	7	8	0.1533	0.3961	0.4494	0.1483	0.14	Ruim
14	12	11	8	0	0.185	0.3506	0.3783	0.3794	0	Ruim
7	10	7	10	0	0.435	0.1067	0.2578	0.4306	0	Ruim
6	6	9	4	0	0.1772	0.2683	0.1589	0.0844	0	Ruim
13	8	10	9	12	0.1794	0.445	0.3467	0.2194	0.1911	Ruim
12	13	10	8	0	0.1633	0.3161	0.365	0.4372	0	Ruim
15	10	12	6	0	0.235	0.2133	0.37	0.3494	0	Ruim
13	14	5	9	0	0.1878	0.2328	0.4772	0.4389	0	Ruim
12	9	9	10	0	0.1344	0.4761	0.4206	0.3244	0	Ruim
9	7	8	7	0	0.3661	0.19	0.3467	0.0922	0	Ruim
18	14	8	8	11	0.31	0.2867	0.3311	0.2722	0.1467	Ruim
15	12	13	11	0	0.2728	0.3611	0.3278	0.3372	0	Ruim
13	6	13	7	8	0.1356	0.345	0.3983	0.4783	0.3778	Ruim
0	0	13	4	0	0	0	0.1217	0.0744	0	Ruim
11	14	11	12	0	0.3161	0.2789	0.3167	0.2928	0	Ruim
0	0	14	16	0	0	0	0.1878	0.1856	0	Ruim
13	13	12	14	0	0.3633	0.3628	0.3322	0.2639	0	Ruim
15	12	7	7	4	0.1983	0.2344	0.4061	0.4172	0.0683	Ruim
12	11	5	7	10	0.125	0.2889	0.5022	0.4156	0.125	Ruim
11	11	11	9	4	0.1744	0.2839	0.3294	0.3506	0.05	Ruim
11	10	9	14	0	0.1811	0.4289	0.3522	0.2728	0	Ruim
14	12	9	11	11	0.1906	0.3517	0.4661	0.3228	0.1372	Ruim
10	6	8	4	0	0.1083	0.2717	0.3317	0.1778	0	Ruim
9	9	10	8	6	0.1117	0.305	0.3661	0.3383	0.4389	Ruim
10	5	7	8	6	0.0994	0.2128	0.4606	0.3672	0.5889	Ruim
15	13	12	4	0	0.2256	0.2183	0.4467	0.4861	0	Ruim
15	13	12	4	0	0.2256	0.2183	0.4467	0.4861	0	Ruim
0	0	14	15	0	0	0	0.1567	0.2089	0	Ruim
5	13	14	14	0	0.4706	0.2489	0.2428	0.3444	0	Ruim
0	0	13	17	0	0	0	0.1722	0.1983	0	Ruim
13	14	10	9	10	0.21	0.2894	0.4044	0.3417	0.095	Ruim
12	13	10	10	5	0.2167	0.275	0.3828	0.3067	0.1761	Ruim
14	11	7	7	5	0.2411	0.2206	0.2517	0.2728	0.0606	Ruim
12	10	8	7	7	0.18	0.1944	0.4183	0.2894	0.065	Ruim
13	3	7	11	0	0.1211	0.4278	0.3983	0.3728	0	Ruim
15	15	10	5	9	0.2283	0.3322	0.2844	0.3239	0.1367	Ruim
11	8	7	11	6	0.1989	0.3244	0.3728	0.175	0.0472	Ruim
0	0	14	14	0	0	0	0.1778	0.1689	0	Ruim
12	14	14	15	0	0.2233	0.3756	0.4117	0.4089	0	Ruim
8	8	12	9	14	0.3494	0.3617	0.2067	0.1533	0.1367	Ruim
11	10	10	9	10	0.1794	0.2861	0.2811	0.3	0.2844	Ruim
13	11	12	10	0	0.2772	0.2928	0.2678	0.3044	0	Ruim
0	0	12	10	0	0	0	0.1372	0.1339	0	Ruim
0	0	12	10	0	0	0	0.1372	0.1339	0	Ruim
11	10	10	17	12	0.13	0.4811	0.5167	0.4528	0.1483	Ruim
13	11	11	9	0	0.1833	0.2806	0.37	0.3994	0	Ruim
15	11	8	9	9	0.1967	0.235	0.3878	0.4811	0.0972	Ruim
0	0	16	16	0	0	0	0.1789	0.2189	0	Ruim
0	0	16	16	0	0	0	0.1789	0.2189	0	Ruim
0	0	16	16	0	0	0	0.1789	0.2189	0	Ruim
0	0	16	16	0	0	0	0.1789	0.2189	0	Ruim
0	0	14	9	0	0	0	0.1639	0.1167	0	Ruim
11	12	8	4	3	0.1211	0.29	0.3428	0.57	0.4794	Ruim
11	13	11	9	5	0.1667	0.2917	0.4178	0.35	0.1906	Ruim
9	12	9	6	0	0.0906	0.3789	0.5022	0.4383	0	Ruim
9	6	12	11	13	0.3761	0.3378	0.2039	0.1772	0.1706	Ruim
9	6	12	11	13	0.3761	0.3378	0.2039	0.1772	0.1706	Ruim
11	11	12	8	10	0.2422	0.3889	0.2611	0.1856	0.1083	Ruim
17	13	10	8	0	0.2661	0.2783	0.2794	0.4878	0	Ruim
0	0	9	5	0	0	0	0.0978	0.0706	0	Ruim
10	12	9	8	0	0.1111	0.3572	0.4711	0.3967	0	Ruim
13	15	7	11	0	0.1894	0.3572	0.29	0.3911	0	Ruim
13	12	8	8	9	0.175	0.2428	0.5222	0.335	0.285	Ruim
12	8	10	9	0	0.1694	0.2678	0.3311	0.2811	0	Ruim
12	8	10	9	0	0.1694	0.2678	0.3311	0.2811	0	Ruim
12	8	10	9	0	0.1694	0.2678	0.3311	0.2811	0	Ruim
12	12	4	6	0	0.1222	0.2544	0.625	0.535	0	Ruim
11	11	10	10	8	0.3906	0.3017	0.2056	0.2006	0.0661	Ruim
14	12	10	7	8	0.225	0.33	0.3128	0.2144	0.18	Ruim
11	12	8	10	5	0.2639	0.3467	0.2217	0.1967	0.0478	Ruim
16	12	12	7	0	0.2178	0.265	0.3722	0.5711	0	Ruim
13	12	6	12	0	0.1939	0.2522	0.6372	0.3056	0	Ruim
14	14	8	11	0	0.2206	0.2672	0.4072	0.3956	0	Ruim
14	10	8	13	0	0.2594	0.485	0.2894	0.2128	0	Ruim
14	14	10	10	10	0.2828	0.2883	0.2839	0.3328	0.1217	Ruim
13	12	9	9	9	0.1889	0.2506	0.4928	0.3172	0.1222	Ruim
13	14	10	9	0	0.2589	0.295	0.2861	0.2922	0	Ruim
12	10	7	12	0	0.2211	0.1861	0.4978	0.29	0	Ruim
12	13	9	3	0	0.1722	0.2594	0.2267	0.7572	0	Ruim
10	9	10	7	7	0.1728	0.2189	0.2289	0.3361	0.2794	Ruim
10	9	10	7	7	0.1728	0.2189	0.2289	0.3361	0.2794	Ruim
15	7	15	7	5	0.2878	0.4539	0.1811	0.5283	0.4533	Ruim
12	12	9	11	9	0.1694	0.3811	0.3789	0.2928	0.2478	Ruim
14	6	14	6	7	0.2183	0.6294	0.1889	0.3767	0.3972	Ruim
14	9	11	11	6	0.1833	0.5617	0.2861	0.3344	0.6528	Ruim
14	14	7	8	0	0.2433	0.2339	0.2711	0.3894	0	Ruim
16	13	12	11	0	0.3556	0.3067	0.3356	0.2706	0	Ruim
11	12	10	7	8	0.1583	0.2639	0.3578	0.3333	0.1444	Ruim
13	14	11	4	0	0.1817	0.2839	0.3178	0.4722	0	Ruim
14	10	10	7	7	0.1561	0.2983	0.4639	0.365	0.5422	Ruim
0	0	15	17	0	0	0	0.1656	0.2317	0	Ruim
0	0	17	10	0	0	0	0.1694	0.1572	0	Ruim
10	8	8	10	11	0.2022	0.2711	0.505	0.1444	0.1261	Ruim
10	8	8	10	11	0.2022	0.2711	0.505	0.1444	0.1261	Ruim
12	13	7	12	12	0.1933	0.3961	0.2217	0.3189	0.4439	Ruim
7	9	8	18	17	0.4239	0.3739	0.1711	0.2344	0.1633	Ruim
13	12	9	10	7	0.2922	0.3906	0.1733	0.27	0.0856	Ruim
13	13	10	8	0	0.2061	0.2606	0.3306	0.3811	0	Ruim
16	12	8	8	0	0.2333	0.2244	0.2994	0.5183	0	Ruim
0	0	21	17	0	0	0	0.2567	0.2061	0	Ruim
12	9	10	9	8	0.13	0.375	0.3989	0.3917	0.3889	Ruim
13	11	9	8	10	0.1539	0.3178	0.3783	0.3722	0.3017	Ruim
12	12	10	7	6	0.2083	0.2533	0.3122	0.2556	0.1011	Ruim
13	11	8	9	9	0.1583	0.3444	0.3889	0.3022	0.3017	Ruim
11	10	11	10	7	0.2483	0.2089	0.3683	0.2356	0.0822	Ruim
14	12	10	10	0	0.1917	0.2611	0.4128	0.47	0	Ruim
7	10	9	5	0	0.0822	0.2289	0.4344	0.3322	0	Ruim
14	11	8	9	6	0.2661	0.18	0.3678	0.3083	0.055	Ruim
11	13	10	12	2	0.1711	0.35	0.4117	0.3072	0.0239	Ruim
16	16	11	5	0	0.265	0.2911	0.2617	0.6744	0	Ruim
16	16	11	5	0	0.265	0.2911	0.2617	0.6744	0	Ruim
0	0	12	8	0	0	0	0.1278	0.1128	0	Ruim
11	12	5	8	11	0.1906	0.245	0.49	0.1667	0.1194	Ruim
8	11	12	13	0	0.555	0.1922	0.3128	0.2367	0	Ruim
10	11	11	7	9	0.1217	0.2922	0.3422	0.5389	0.2811	Ruim
8	12	10	11	8	0.6333	0.3917	0.1889	0.16	0.085	Ruim
13	13	11	9	9	0.2694	0.3111	0.2289	0.335	0.1044	Ruim
0	0	10	15	0	0	0	0.1094	0.2039	0	Ruim
0	0	12	13	0	0	0	0.125	0.1883	0	Ruim
12	12	13	8	0	0.19	0.2744	0.3522	0.3761	0	Ruim
9	12	10	8	5	0.1022	0.3494	0.3811	0.4867	0.4067	Ruim
0	0	9	12	0	0	0	0.1228	0.1306	0	Ruim
11	11	11	12	0	0.2672	0.2717	0.2794	0.2717	0	Ruim
14	11	8	9	8	0.2406	0.2017	0.4083	0.2733	0.1244	Ruim
13	7	11	13	0	0.2356	0.2567	0.2522	0.3317	0	Ruim
13	12	10	12	0	0.3511	0.3089	0.3206	0.2061	0	Ruim
12	10	6	9	8	0.1461	0.3133	0.3367	0.2689	0.3706	Ruim
15	11	10	11	0	0.2478	0.2761	0.2806	0.375	0	Ruim
0	0	15	16	0	0	0	0.1889	0.1861	0	Ruim
14	11	9	10	6	0.1767	0.2961	0.4411	0.3494	0.0722	Ruim
10	10	12	9	12	0.3239	0.2644	0.27	0.1722	0.1261	Ruim
0	0	12	8	0	0	0	0.1383	0.1017	0	Ruim
0	0	7	8	0	0	0	0.0767	0.1078	0	Ruim
10	9	12	14	7	0.3933	0.395	0.2767	0.1894	0.0639	Ruim
11	12	7	12	1	0.35	0.2333	0.2867	0.2061	0.0172	Ruim
11	13	13	6	0	0.1778	0.2828	0.3578	0.2806	0	Ruim
14	13	9	9	0	0.2011	0.2661	0.4411	0.3361	0	Ruim
14	5	6	4	10	0.1594	0.4011	0.365	0.0817	0.1394	Ruim
11	9	10	7	8	0.1239	0.2611	0.3628	0.4689	0.1922	Ruim
13	13	10	11	10	0.1694	0.3817	0.3961	0.37	0.2578	Ruim
14	15	13	9	0	0.2561	0.3339	0.3089	0.3733	0	Ruim
11	10	7	11	6	0.1533	0.3328	0.4211	0.2322	0.0567	Ruim
11	11	10	14	0	0.2556	0.2922	0.3033	0.2683	0	Ruim
13	14	11	8	0	0.2356	0.2928	0.2644	0.3767	0	Ruim
12	13	8	10	0	0.1367	0.3389	0.4689	0.4411	0	Ruim
11	12	10	9	12	0.1894	0.2911	0.2772	0.295	0.1878	Ruim
14	13	12	10	8	0.2822	0.2789	0.2517	0.4544	0.0639	Ruim
14	12	9	11	11	0.2617	0.2539	0.3572	0.275	0.2506	Ruim
0	0	17	10	0	0	0	0.1861	0.1339	0	Ruim
0	0	17	12	0	0	0	0.2033	0.1456	0	Ruim
0	0	17	12	0	0	0	0.2033	0.1456	0	Ruim
10	14	12	11	0	0.3961	0.1872	0.3506	0.3461	0	Ruim
6	12	14	15	0	0.3244	0.2628	0.315	0.2611	0	Ruim
11	10	9	11	10	0.1689	0.3372	0.4972	0.2067	0.0783	Ruim
12	10	9	7	9	0.1478	0.2661	0.2689	0.5044	0.34	Ruim
0	0	13	15	0	0	0	0.16	0.1767	0	Ruim
14	12	13	5	0	0.1506	0.3389	0.4372	0.6222	0	Ruim
11	10	8	11	10	0.4139	0.1722	0.2344	0.2322	0.0917	Ruim
15	14	5	10	0	0.2033	0.2356	0.6233	0.4011	0	Ruim
15	9	10	13	0	0.2683	0.55	0.25	0.2411	0	Ruim
11	10	10	5	4	0.2056	0.3056	0.4094	0.09	0.0611	Ruim
10	9	13	8	4	0.1483	0.2306	0.3339	0.3839	0.1111	Ruim
15	11	12	7	7	0.2544	0.2328	0.3739	0.2494	0.0917	Ruim
12	13	6	12	0	0.1628	0.2783	0.4767	0.3594	0	Ruim
0	0	15	15	0	0	0	0.1856	0.175	0	Ruim
0	0	15	15	0	0	0	0.1856	0.175	0	Ruim
0	0	8	11	0	0	0	0.1039	0.1228	0	Ruim
15	13	10	10	0	0.2317	0.2872	0.3372	0.3683	0	Ruim
12	14	7	9	9	0.1794	0.2906	0.3089	0.3094	0.1972	Ruim
0	0	8	7	0	0	0	0.0739	0.1194	0	Ruim
14	12	12	11	14	0.2528	0.2617	0.4011	0.3072	0.2244	Ruim
12	11	8	11	0	0.1661	0.2322	0.5472	0.3361	0	Ruim
0	0	17	16	0	0	0	0.1911	0.205	0	Ruim
14	15	9	11	0	0.1911	0.28	0.5244	0.4778	0	Ruim
0	0	15	13	0	0	0	0.1811	0.1544	0	Ruim
7	10	21	17	0	0.3139	0.3194	0.4261	0.265	0	Ruim
8	10	9	10	0	0.3178	0.0989	0.4394	0.4928	0	Ruim
11	12	9	5	0	0.1222	0.275	0.4394	0.3856	0	Ruim
14	9	10	10	0	0.1622	0.3067	0.4061	0.3728	0	Ruim
16	13	9	8	0	0.2406	0.2672	0.3533	0.3017	0	Ruim
13	13	11	10	15	0.1989	0.3322	0.4467	0.2628	0.2172	Ruim
11	13	11	12	0	0.3906	0.1639	0.4928	0.3211	0	Ruim
0	0	11	7	0	0	0	0.1056	0.1111	0	Ruim
12	12	12	9	11	0.4661	0.3544	0.1672	0.2511	0.2644	Ruim
12	12	15	8	10	0.2528	0.275	0.3306	0.26	0.3133	Ruim
9	8	11	11	0	0.2389	0.4628	0.2344	0.1683	0	Ruim
11	10	10	10	4	0.2772	0.1717	0.2956	0.2817	0.0472	Ruim
14	13	10	6	11	0.1761	0.3372	0.4456	0.2239	0.1506	Ruim
13	12	11	4	0	0.1422	0.3061	0.3772	0.5311	0	Ruim
12	9	11	12	10	0.2867	0.4189	0.2678	0.1906	0.0872	Ruim
0	0	11	5	0	0	0	0.1233	0.0639	0	Ruim
12	11	10	12	11	0.19	0.3489	0.325	0.285	0.1372	Ruim
15	13	12	10	0	0.3183	0.2578	0.2894	0.3494	0	Ruim
8	12	11	9	16	0.5828	0.245	0.2594	0.1439	0.2244	Ruim
9	12	10	7	7	0.1172	0.2772	0.3278	0.4089	0.37	Ruim
14	5	10	11	0	0.1939	0.2322	0.3278	0.2528	0	Ruim
0	0	10	15	0	0	0	0.1217	0.175	0	Ruim
0	0	16	12	0	0	0	0.2117	0.13	0	Ruim
0	0	10	7	0	0	0	0.1328	0.0756	0	Ruim
0	0	11	13	0	0	0	0.16	0.1311	0	Ruim
14	11	10	7	0	0.2222	0.2489	0.2383	0.3711	0	Ruim
13	12	12	6	0	0.19	0.2456	0.3389	0.3911	0	Ruim
0	0	14	14	0	0	0	0.1594	0.1744	0	Ruim
9	14	10	6	0	0.105	0.3289	0.3506	0.53	0	Ruim
14	15	9	9	0	0.2028	0.2833	0.35	0.4378	0	Ruim
14	16	10	11	0	0.2639	0.3	0.4061	0.295	0	Ruim
14	16	10	11	0	0.2639	0.3	0.4061	0.295	0	Ruim
11	12	12	11	0	0.2789	0.1967	0.3433	0.3344	0	Ruim
12	12	12	12	0	0.3828	0.2817	0.3172	0.2122	0	Ruim
0	0	11	5	0	0	0	0.1344	0.0578	0	Ruim
12	16	9	11	0	0.3111	0.2361	0.2861	0.36	0	Ruim
11	15	11	14	0	0.3683	0.3367	0.3022	0.2433	0	Ruim
10	9	11	14	0	0.1906	0.3433	0.2889	0.2711	0	Ruim
10	6	13	15	0	0.2522	0.6506	0.26	0.2156	0	Ruim
12	11	12	7	9	0.1422	0.31	0.3917	0.3889	0.23	Ruim
10	13	9	12	7	0.1633	0.2444	0.4161	0.3694	0.1411	Ruim
14	11	12	10	9	0.2294	0.2189	0.3539	0.4278	0.1217	Ruim
18	13	11	5	0	0.3378	0.2367	0.2328	0.3772	0	Ruim
14	13	12	7	0	0.1822	0.3044	0.3172	0.6133	0	Ruim
12	12	12	11	13	0.3139	0.3289	0.35	0.1839	0.1428	Ruim
0	0	10	15	0	0	0	0.135	0.1583	0	Ruim
13	13	8	7	0	0.2322	0.2733	0.1689	0.3906	0	Ruim
14	13	14	12	0	0.2867	0.3583	0.3628	0.265	0	Ruim
14	13	14	12	0	0.2867	0.3583	0.3628	0.265	0	Ruim
13	11	11	7	11	0.1911	0.3389	0.4211	0.165	0.1528	Ruim
15	12	8	7	0	0.195	0.2011	0.37	0.6467	0	Ruim
0	0	11	11	0	0	0	0.1211	0.1406	0	Ruim
0	0	11	11	0	0	0	0.1211	0.1406	0	Ruim
0	0	9	13	0	0	0	0.1133	0.145	0	Ruim
16	15	5	6	0	0.2178	0.2367	0.3122	0.3689	0	Ruim
15	14	9	11	7	0.3072	0.2989	0.3139	0.2456	0.1033	Ruim
13	14	11	8	0	0.1789	0.2994	0.325	0.5033	0	Ruim
10	14	10	13	0	0.1756	0.3156	0.3333	0.3433	0	Ruim
14	8	6	8	0	0.1194	0.46	0.5039	0.3528	0	Ruim
11	3	8	13	7	0.1456	0.2006	0.3133	0.2444	0.0678	Ruim
16	16	10	8	0	0.225	0.3211	0.3872	0.3556	0	Ruim
11	8	7	5	9	0.0861	0.4544	0.4928	0.5133	0.4328	Ruim
13	9	13	12	0	0.2122	0.4922	0.3044	0.255	0	Ruim
11	9	9	7	0	0.0972	0.4583	0.3967	0.5061	0	Ruim
8	12	12	15	0	0.4233	0.2261	0.3044	0.2589	0	Ruim
11	12	8	8	11	0.1289	0.2728	0.5239	0.3233	0.2994	Ruim
14	11	11	9	12	0.2039	0.2744	0.4211	0.2606	0.115	Ruim
13	13	10	11	0	0.2761	0.2511	0.2778	0.3183	0	Ruim
14	13	9	15	0	0.2839	0.3206	0.3194	0.2917	0	Ruim
15	10	8	11	7	0.2556	0.2228	0.5028	0.22	0.1306	Ruim
2	9	19	21	0	0.1256	0.3522	0.2344	0.4467	0	Ruim
12	10	10	13	9	0.1772	0.395	0.3811	0.2583	0.1028	Ruim
12	11	9	12	7	0.245	0.3767	0.3517	0.1822	0.0722	Ruim
12	11	9	12	7	0.245	0.3767	0.3517	0.1822	0.0722	Ruim
13	13	10	8	12	0.2511	0.2739	0.2744	0.2356	0.1506	Ruim
12	12	10	6	5	0.1472	0.3461	0.3961	0.2128	0.1522	Ruim
12	13	9	9	5	0.1928	0.2333	0.335	0.3628	0.0389	Ruim
12	12	10	9	7	0.1667	0.405	0.26	0.3039	0.4272	Ruim
12	14	12	10	0	0.2894	0.3578	0.3111	0.1978	0	Ruim
12	10	13	15	0	0.2239	0.3572	0.2878	0.3489	0	Ruim
13	12	9	11	11	0.2206	0.2444	0.3839	0.2872	0.1578	Ruim
14	13	9	4	0	0.1917	0.2344	0.2611	0.5856	0	Ruim
9	12	21	8	6	0.405	0.2656	0.3694	0.1756	0.0644	Ruim
16	16	9	5	0	0.2183	0.2733	0.3039	0.5944	0	Ruim
10	13	10	11	9	0.2128	0.2456	0.2894	0.3106	0.0961	Ruim
14	12	7	7	0	0.2183	0.1661	0.4294	0.4056	0	Ruim
15	13	14	10	10	0.2739	0.2583	0.3511	0.3994	0.1106	Ruim
9	13	11	11	8	0.2294	0.3167	0.315	0.2006	0.0917	Ruim
0	0	16	18	0	0	0	0.1928	0.2067	0	Ruim
13	13	11	7	0	0.185	0.24	0.3622	0.4583	0	Ruim
12	9	16	8	5	0.2006	0.3539	0.2678	0.3178	0.4128	Ruim
11	13	10	7	6	0.1539	0.245	0.3456	0.4167	0.2628	Ruim
14	11	14	8	8	0.2083	0.2828	0.2956	0.4756	0.4294	Ruim
12	13	12	10	0	0.1817	0.2744	0.4161	0.3567	0	Ruim
14	15	13	8	8	0.3111	0.3339	0.29	0.225	0.0622	Ruim
0	0	11	15	0	0	0	0.1189	0.1928	0	Ruim
16	14	11	8	0	0.2383	0.2367	0.3778	0.5361	0	Ruim
0	0	11	12	0	0	0	0.105	0.1828	0	Ruim
17	10	10	9	0	0.25	0.1839	0.3661	0.4344	0	Ruim
0	0	9	6	0	0	0	0.0839	0.095	0	Ruim
14	12	10	9	9	0.235	0.2883	0.3633	0.2156	0.1	Ruim
