401062	0	0	11	13	0	0	0	0,3506	0,4011	0	0	0	13,93040502	14,3904263276	0	Ruim
401062	0	0	11	12	0	0	0	0,2706	0,5172	0	0	0	18,0487804878	10,3016241299	0	Ruim
401011	8	5	4	5	0	0,3394	0,2994	0,6372	0,2878	0	10,4655274013	7,4148296593	2,7871939736	7,7136900625	0	Ruim
401062	0	0	12	13	0	0	0	0,3789	0,4028	0	0	0	14,0617577197	14,3296921549	0	Ruim
401613	7	5	6	10	0	0,5111	0,5894	0,455	0,3489	0	6,0810017609	3,7665422464	5,8549450549	12,7257093723	0	Ruim
400611	9	7	8	10	0	0,4883	0,6561	0,6589	0,4372	0	8,1834937538	4,7370827618	5,3908028532	10,1555352242	0	Ruim
400488	10	9	3	1	1	0,3244	0,4061	0,5561	0,1744	0,6839	13,6868064118	9,8399409013	2,3952526524	2,5458715596	0,6492177219	Ruim
400488	7	8	7	4	5	0,4339	0,355	0,3783	0,5722	0,4067	7,1629407698	10,0056338028	8,2157018239	3,1038098567	5,4585689698	Ruim
401062	0	0	9	13	0	0	0	0,3806	0,3189	0	0	0	10,4992117709	18,0997177799	0	Ruim
401062	0	0	12	11	0	0	0	0,3528	0,3617	0	0	0	15,1020408163	13,5029029583	0	Ruim
401062	0	0	11	11	0	0	0	0,2583	0,4967	0	0	0	18,9082462253	9,832897121	0	Ruim
400611	12	9	3	4	0	0,3839	0,4594	0,6472	0,4317	0	13,8786142225	8,6983021332	2,0580964153	4,1139680334	0	Ruim
400611	10	9	4	4	0	0,3683	0,3478	0,7561	0,6128	0	12,055389628	11,4893617021	2,3488956487	2,8981723238	0	Ruim
400928	9	8	3	8	9	0,4261	0,3672	0,7728	0,4394	0,1756	9,3780802628	9,6732026144	1,7236024845	8,083750569	22,7562642369	Ruim
400928	9	8	3	8	9	0,4261	0,3672	0,7728	0,4394	0,1756	9,3780802628	9,6732026144	1,7236024845	8,083750569	22,7562642369	Ruim
400284	11	10	1	0	0	0,3044	0,3644	0,6767	1	0	16,0446780552	12,1844127333	0,656125314	0	0	Ruim
401062	0	0	12	11	0	0	0	0,3856	0,3233	0	0	0	13,8174273859	15,1067120322	0	Ruim
400041	10	11	3	3	0	0,4283	0,3417	0,7911	0,5056	0	10,3665654915	14,2932396839	1,6837315131	2,6344936709	0	Ruim
400041	10	11	3	3	0	0,4283	0,3417	0,7911	0,5056	0	10,3665654915	14,2932396839	1,6837315131	2,6344936709	0	Ruim
400611	12	6	2	4	0	0,3217	0,3611	0,735	0,4606	0	16,562014299	7,3774577679	1,2081632653	3,8558402084	0	Ruim
401561	2	6	4	5	5	0,0622	0,3628	0,6778	0,4639	0,1317	14,2765273312	7,3428886439	2,6202419593	4,7855141194	16,8564920273	Ruim
401561	2	6	4	5	5	0,0622	0,3628	0,6778	0,4639	0,1317	14,2765273312	7,3428886439	2,6202419593	4,7855141194	16,8564920273	Ruim
401062	0	0	12	12	0	0	0	0,3817	0,3522	0	0	0	13,9586062353	15,1277683135	0	Ruim
400041	13	9	2	1	0	0,3306	0,405	0,7	0,8456	0	17,4591651543	9,8666666667	1,2685714286	0,5250709555	0	Ruim
400611	10	8	6	7	0	0,5244	0,4511	0,4483	0,4544	0	8,466819222	7,8740855686	5,9424492527	6,8397887324	0	Ruim
400611	8	7	6	10	0	0,5461	0,4589	0,4122	0,4717	0	6,5043032412	6,7727173676	6,4628820961	9,412762349	0	Ruim
401062	0	0	10	13	0	0	0	0,335	0,3611	0	0	0	13,2537313433	15,9844918305	0	Ruim
401062	0	0	10	13	0	0	0	0,335	0,3611	0	0	0	13,2537313433	15,9844918305	0	Ruim
400928	12	10	3	4	9	0,3733	0,4444	0,6167	0,6144	0,1706	14,2727029199	9,9909990999	2,1598832496	2,890625	23,4232121923	Ruim
400284	12	9	3	0	0	0,3072	0,3972	0,6806	1	0	17,34375	10,0604229607	1,9570966794	0	0	Ruim
401062	0	0	14	13	0	0	0	0,4056	0,4067	0	0	0	15,325443787	14,1922793214	0	Ruim
400041	12	10	8	1	0	0,4061	0,4611	0,5611	0,9383	0	13,1199212017	9,6291476903	6,3304223846	0,4731962059	0	Ruim
400488	6	5	7	6	2	0,3411	0,4311	0,4089	0,2933	0,04	7,8100263852	5,1496172582	7,6008804109	9,0828503239	22,2	Ruim
400928	10	7	5	4	14	0,2867	0,4356	0,5611	0,5578	0,285	15,4865713289	7,1349862259	3,9565139904	3,1839368949	21,8105263158	Ruim
400488	10	9	5	2	3	0,4056	0,365	0,5256	0,2344	0,6122	10,9467455621	10,9479452055	4,2237442922	3,7883959044	2,1757595557	Ruim
400488	10	9	5	2	3	0,4056	0,365	0,5256	0,2344	0,6122	10,9467455621	10,9479452055	4,2237442922	3,7883959044	2,1757595557	Ruim
400611	9	9	6	4	0	0,2856	0,4856	0,5572	0,6039	0	13,9915966387	8,2289950577	4,7810480976	2,9408842524	0	Ruim
400041	10	9	6	1	0	0,3189	0,405	0,4744	0,7867	0	13,9228598307	9,8666666667	5,6155143339	0,5643828651	0	Ruim
400284	11	8	5	2	0	0,3111	0,4772	0,405	0,6406	0	15,6991321119	7,4434199497	5,4814814815	1,3862004371	0	Ruim
401062	0	0	13	12	0	0	0	0,3661	0,3728	0	0	0	15,7661841027	14,2918454936	0	Ruim
401062	0	0	11	11	0	0	0	0,3178	0,3322	0	0	0	15,368156073	14,701986755	0	Ruim
400419	3	2	16	17	0	0,3817	0,4928	0,7144	0,5072	0	3,4896515588	1,8019480519	9,9440089586	14,88170347	0	Ruim
400488	10	8	5	3	5	0,3483	0,3328	0,545	0,4983	0,0839	12,7476313523	10,6730769231	4,0733944954	2,6730885009	26,4600715137	Ruim
400928	11	7	8	2	11	0,4189	0,3939	0,3856	0,6289	0,3039	11,6591071855	7,8903274943	9,2116182573	1,4119891875	16,0710760118	Ruim
400041	12	10	4	2	0	0,3817	0,4156	0,4011	0,7922	0	13,9586062353	10,6833493744	4,4278234854	1,1209290583	0	Ruim
400041	10	8	4	1	0	0,295	0,4239	0,3972	0,1889	0	15,0508474576	8,3793347488	4,4712990937	2,3504499735	0	Ruim
401062	0	0	12	11	0	0	0	0,3017	0,385	0	0	0	17,6599270799	12,6857142857	0	Ruim
400488	6	9	3	5	8	0,2339	0,3944	0,3483	0,4417	0,1461	11,3894826849	10,1318458418	3,8242894057	5,0260357709	24,3121149897	Ruim
401062	0	0	14	10	0	0	0	0,3611	0,3367	0	0	0	17,2140681252	13,1868131868	0	Ruim
401561	8	7	7	3	2	0,2544	0,4556	0,4756	0,43	0,5117	13,9622641509	6,8217734855	6,5349032801	3,0976744186	1,7353918312	Ruim
400041	12	11	5	1	0	0,3856	0,4111	0,5611	0,5789	0	13,8174273859	11,8803210898	3,9565139904	0,7669718432	0	Ruim
400488	9	7	4	4	7	0,2678	0,3606	0,64	0,4272	0,0772	14,9215832711	8,618968386	2,775	4,1573033708	40,2590673575	Ruim
401062	0	0	12	11	0	0	0	0,4133	0,2772	0	0	0	12,8913622066	17,619047619	0	Ruim
401062	0	0	13	11	0	0	0	0,3378	0,3628	0	0	0	17,0870337478	13,4619625138	0	Ruim
401062	0	0	12	11	0	0	0	0,3256	0,3433	0	0	0	16,3636363636	14,2266239441	0	Ruim
400419	3	3	8	17	0	0,3533	0,6067	0,6383	0,3956	0	3,7701669969	2,1954837646	5,5647814507	19,0798786653	0	Ruim
401062	0	0	11	9	0	0	0	0,3078	0,2706	0	0	0	15,8674463938	14,7671840355	0	Ruim
400041	14	10	5	1	0	0,3872	0,4411	0,5728	0,6711	0	16,0537190083	10,0657447291	3,875698324	0,6616003576	0	Ruim
401062	0	0	14	14	0	0	0	0,4106	0,4	0	0	0	15,1388212372	15,54	0	Ruim
400488	9	5	7	4	7	0,35	0,2994	0,4461	0,3594	0,4456	11,4171428571	7,4148296593	6,9670477471	4,9415692821	6,9748653501	Ruim
400611	12	9	5	8	0	0,4289	0,51	0,6294	0,5078	0	12,4224761017	7,8352941176	3,5271687321	6,994879874	0	Ruim
401062	0	0	13	12	0	0	0	0,3694	0,3483	0	0	0	15,6253383866	15,2971576227	0	Ruim
401062	0	0	11	13	0	0	0	0,4444	0,2894	0	0	0	10,9900990099	19,9447131997	0	Ruim
400928	8	10	5	6	9	0,48	0,3328	0,5167	0,4517	0,2817	7,4	13,3413461538	4,2964970002	5,8977197255	14,1853035144	Ruim
401062	0	0	15	11	0	0	0	0,4	0,34	0	0	0	16,65	14,3647058824	0	Ruim
401062	0	0	11	12	0	0	0	0,3533	0,3067	0	0	0	13,8239456553	17,3720247799	0	Ruim
400041	11	7	3	3	0	0,2594	0,4144	0,5128	0,5572	0	18,8280647648	7,5	2,5975039002	2,3905240488	0	Ruim
400488	7	7	7	5	3	0,2861	0,3778	0,4444	0,4239	0,4528	10,8633344984	8,2265749074	6,9936993699	5,237084218	2,9416961131	Ruim
401062	0	0	11	11	0	0	0	0,3256	0,2972	0	0	0	15	16,4333781965	0	Ruim
400041	13	8	1	4	0	0,3422	0,3439	0,3978	0,5689	0	16,8673290473	10,3285838907	1,1161387632	3,1218140271	0	Ruim
401062	0	0	12	11	0	0	0	0,3167	0,3333	0	0	0	16,823492264	14,6534653465	0	Ruim
401062	0	0	12	10	0	0	0	0,3072	0,3122	0	0	0	17,34375	14,2216527867	0	Ruim
401062	0	0	13	11	0	0	0	0,34	0,3333	0	0	0	16,9764705882	14,6534653465	0	Ruim
401062	0	0	11	14	0	0	0	0,2922	0,4156	0	0	0	16,7145790554	14,9566891242	0	Ruim
400041	14	7	5	1	0	0,3322	0,3822	0,5489	0,5561	0	18,7116195063	8,1318681319	4,0444525414	0,7984175508	0	Ruim
400419	2	2	17	14	0	0,115	0,6117	0,6044	0,615	0	7,7217391304	1,4516920059	12,488418266	10,1073170732	0	Ruim
401062	0	0	14	9	0	0	0	0,3122	0,3361	0	0	0	19,9103139013	11,8893186552	0	Ruim
400611	11	9	4	6	0	0,3556	0,4683	0,7	0,3783	0	13,7345331834	8,532991672	2,5371428571	7,0420301348	0	Ruim
400419	3	3	14	15	0	0,4028	0,5744	0,4961	0,4856	0	3,3068520357	2,3189415042	12,5297319089	13,7149917628	0	Ruim
400419	8	5	10	13	0	0,275	0,6728	0,6778	0,6289	0	12,9163636364	3,2996432818	6,5506048982	9,1779297186	0	Ruim
401561	8	3	7	4	4	0,1944	0,7728	0,3717	0,4894	0,28	18,2716049383	1,7236024845	8,3615819209	3,6289333878	6,3428571429	Ruim
400611	10	9	5	6	0	0,405	0,4822	0,3489	0,4139	0	10,962962963	8,2870178349	6,3628546862	6,4363372795	0	Ruim
400534	10	8	6	6	0	0,4106	0,3594	0,505	0,4344	0	10,8134437409	9,8831385643	5,2752475248	6,1325966851	0	Ruim
400284	9	8	6	3	0	0,2972	0,3011	0,5144	0,7656	0	13,4454912517	11,7967452674	5,1788491446	1,7398119122	0	Ruim
400488	6	6	5	7	7	0,2878	0,3239	0,5106	0,3006	0,0744	9,2564280751	8,2247607286	4,347826087	10,3393213573	41,7741935484	Ruim
400488	10	4	7	6	7	0,2417	0,6133	0,5544	0,4967	0,3856	18,3698800165	2,8958095549	5,6060606061	5,3633984296	8,0601659751	Ruim
400611	6	9	9	9	0	0,5578	0,3994	0,4544	0,46	0	4,7759053424	10,0050075113	8,7940140845	8,6869565217	0	Ruim
400488	8	8	6	2	6	0,2694	0,3533	0,3617	0,5028	0,2683	13,1848552339	10,0537786584	7,3652197954	1,7661097852	9,9291837495	Ruim
401062	0	0	13	12	0	0	0	0,305	0,395	0	0	0	18,9245901639	13,4886075949	0	Ruim
400419	0	2	22	13	0	0	0,6294	0,4667	0,5722	0	0	1,4108674929	20,9299335762	10,0873820343	0	Ruim
400611	8	7	10	8	0	0,6022	0,3789	0,48	0,3883	0	5,8983726337	8,2026920032	9,25	9,1475663147	0	Ruim
400928	12	6	5	4	10	0,2728	0,4328	0,6106	0,5589	0,1356	19,5307917889	6,1552680222	3,635768097	3,177670424	32,7433628319	Ruim
